drug,duration_hours_mean_mean,duration_hours_mean_std,duration_hours_mean_count,duration_hours_std_mean,duration_hours_std_std,duration_hours_std_count,duration_hours_cv_mean,duration_hours_cv_std,duration_hours_cv_count,n_points_mean_mean,n_points_mean_std,n_points_mean_count,n_points_std_mean,n_points_std_std,n_points_std_count,n_points_cv_mean,n_points_cv_std,n_points_cv_count,mean_o2_mean_mean,mean_o2_mean_std,mean_o2_mean_count,mean_o2_std_mean,mean_o2_std_std,mean_o2_std_count,mean_o2_cv_mean,mean_o2_cv_std,mean_o2_cv_count,std_o2_mean_mean,std_o2_mean_std,std_o2_mean_count,std_o2_std_mean,std_o2_std_std,std_o2_std_count,std_o2_cv_mean,std_o2_cv_std,std_o2_cv_count,min_o2_mean_mean,min_o2_mean_std,min_o2_mean_count,min_o2_std_mean,min_o2_std_std,min_o2_std_count,min_o2_cv_mean,min_o2_cv_std,min_o2_cv_count,max_o2_mean_mean,max_o2_mean_std,max_o2_mean_count,max_o2_std_mean,max_o2_std_std,max_o2_std_count,max_o2_cv_mean,max_o2_cv_std,max_o2_cv_count,range_o2_mean_mean,range_o2_mean_std,range_o2_mean_count,range_o2_std_mean,range_o2_std_std,range_o2_std_count,range_o2_cv_mean,range_o2_cv_std,range_o2_cv_count,consumption_rate_mean_mean,consumption_rate_mean_std,consumption_rate_mean_count,consumption_rate_std_mean,consumption_rate_std_std,consumption_rate_std_count,consumption_rate_cv_mean,consumption_rate_cv_std,consumption_rate_cv_count,consumption_r2_mean_mean,consumption_r2_mean_std,consumption_r2_mean_count,consumption_r2_std_mean,consumption_r2_std_std,consumption_r2_std_count,consumption_r2_cv_mean,consumption_r2_cv_std,consumption_r2_cv_count,baseline_o2_mean_mean,baseline_o2_mean_std,baseline_o2_mean_count,baseline_o2_std_mean,baseline_o2_std_std,baseline_o2_std_count,baseline_o2_cv_mean,baseline_o2_cv_std,baseline_o2_cv_count,time_to_min_mean_mean,time_to_min_mean_std,time_to_min_mean_count,time_to_min_std_mean,time_to_min_std_std,time_to_min_std_count,time_to_min_cv_mean,time_to_min_cv_std,time_to_min_cv_count,min_o2_fraction_mean_mean,min_o2_fraction_mean_std,min_o2_fraction_mean_count,min_o2_fraction_std_mean,min_o2_fraction_std_std,min_o2_fraction_std_count,min_o2_fraction_cv_mean,min_o2_fraction_cv_std,min_o2_fraction_cv_count,consumption_change_mean,consumption_change_std,consumption_change_count,consumption_ratio_mean,consumption_ratio_std,consumption_ratio_count,n_segments_mean,n_segments_std,n_segments_count,total_monitored_hours_mean,total_monitored_hours_std,total_monitored_hours_count,n_events_mean,n_events_std,n_events_count,cv_o2_mean_mean,cv_o2_mean_std,cv_o2_mean_count,cv_o2_std_mean,cv_o2_std_std,cv_o2_std_count,cv_o2_cv_mean,cv_o2_cv_std,cv_o2_cv_count,fourier_dim_0,fourier_dim_1,fourier_dim_2,fourier_dim_3,fourier_dim_4,fourier_dim_5,fourier_dim_6,fourier_dim_7,fourier_dim_8,fourier_dim_9,fourier_dim_10,fourier_dim_11,fourier_dim_12,fourier_dim_13,fourier_dim_14,fourier_dim_15,fourier_dim_16,fourier_dim_17,fourier_dim_18,fourier_dim_19,fourier_dim_20,fourier_dim_21,fourier_dim_22,fourier_dim_23,fourier_dim_24,fourier_dim_25,fourier_dim_26,fourier_dim_27,fourier_dim_28,fourier_dim_29,fourier_dim_30,dili_risk_numeric
Megestrol acetate,61.670967741935485,0.007659104888565188,31,27.821181593459137,0.005923434922918204,31,0.45112284984840056,0.00015207583364888836,31,61.58064516129032,2.1911061673408563,31,27.188933398656847,0.8394228164929471,31,0.4417401762197588,0.011816254622284732,31,0.4934007,9.276378,31,2.8161710625694645,4.166714902832988,31,0.19731576692673466,0.49078082887255475,31,5.2439623,1.1538494,31,2.341804979308959,1.2650328842994254,31,0.43551636,0.1791158,31,-6.0787096,7.3937016,31,3.2469303742531808,4.876665135217644,31,1.2020307087129163,5.695986954200184,31,23.529676,8.040882,31,12.60065181793705,5.508279549076349,31,0.6140552240033303,0.3057588234167946,31,29.608387,3.6310248,31,14.330217376832039,4.219591901794208,31,0.48473293,0.12946354,31,-0.03411357920930321,0.06568204731286909,31,0.20953642546969506,0.07142572986747303,31,5.172228632986242,10.145697345057522,31,0.19909532044891343,0.09231711500419079,31,0.15794173365425868,0.07237544073144317,31,0.8035296517978744,0.15479244484889265,31,0.8314156169721172,9.412635437004461,31,4.935595250197361,4.90564954694602,31,0.7965786622898204,2.1102425759898,31,35.747956989247314,8.188252184387427,31,19.55998258366032,5.339926511564822,31,0.5727974565002831,0.19680879371102675,31,0.417386035350819,0.12566712303247798,31,0.2123657592228237,0.06545424919583334,31,0.5310507373849633,0.16895487420620248,31,0.27086156900679653,0.1330755381389792,31,-0.4802594044703309,0.5080516851268856,31,5.0,0.0,31,308.35483870967744,0.03829552444282328,31,4.0,0.0,31,5.701676193963397,9.131530352271687,11,0.5636904510584745,1.0339822841434558,11,0.5029830986803229,0.45844768148214343,11,-0.16055816281354676,-0.24152987624927924,-0.22795051967783406,0.14211601620503678,0.8212734083237697,0.7480445582111718,0.22777393986297367,-0.31375740388879886,0.34796420023384556,0.8623952770302553,1.7095339075145046,0.245142527616608,-0.21680776232635682,0.9898935205569604,1.3873240424329698,0.48369714073652287,-0.5901684079690613,0.20515957337220517,1.2594983479337436,1.5205104082427314,0.7904568573932984,0.5815558697146928,-0.4218903158322186,-0.3038271543512011,0.3390894803487403,-0.17099884840127494,0.0,0.0,0.0,0.0,0.0,1.0
Mercaptopurine,61.282213541666664,1.4926374207938375,32,27.982826988101323,1.1206217390688575,32,0.45703409929498956,0.025539430232339618,32,60.684375,5.78825893790681,32,26.843439552197196,3.5233877403812,32,0.44048451095757046,0.04587711580412428,32,3.2857516,14.2141285,32,6.117427627556026,8.81180378705973,32,0.21735008992254734,0.3961002561518849,32,5.1433487,1.1590903,32,2.233701566234231,0.7585962213852969,32,0.4452435,0.1493447,32,-2.8678126,11.76162,32,6.36735712364316,9.07562087338097,32,0.372177068144083,0.6894115085216135,32,27.001875,12.476157,32,14.794927880167961,3.1401311754496497,32,0.6545365243218839,0.301077172232098,32,29.869686,7.1678433,32,14.368526324629784,3.7933877402409717,32,0.49502376,0.1457941,32,-0.09353024231727008,0.07867434480073619,32,0.20307337447438273,0.0847550135309134,32,0.6829988783973885,3.2286834749448774,32,0.251884814493593,0.14126075187953266,32,0.19384866792076705,0.09982884566415734,32,0.7911751580735567,0.2627968689809771,32,1.9119958761698166,11.642776303713852,32,7.750305766717546,8.290047879630823,32,0.28392233586189036,0.5171570674694551,32,31.88619791666667,12.261477362167032,32,21.009755437544232,8.097413564207887,32,0.7465010145563621,0.380017400992533,32,0.48431711703012836,0.16893543852607457,32,0.2448876454903723,0.09129153262245587,32,0.5179348633807362,0.14533759250912762,32,0.20952559032695342,0.1638671778434174,32,0.0826358343086436,0.5731392583216349,32,4.875,0.5535807194106618,32,299.346875,37.36976775269924,32,4.0,0.0,32,2.0601151450113817,4.955606118933751,11,0.23654343729669397,0.2879031623845858,11,0.6081577972932295,0.40871696652121914,11,0.021665288922887976,-0.11282774787767627,-0.10751622362953686,-0.3060500820966033,0.14644851997615932,0.5470060862007395,0.11200449100032037,-0.2656474126245392,0.3651281035251688,0.6588726737381858,1.3851840265087692,0.19479666776783405,-0.46580719245411395,0.6530901210153275,1.4153074302751718,0.7002152714722804,-0.38781012054913194,0.2605960962011298,1.229574520620646,1.6393826020616546,0.4243763306432338,0.5167314358965419,-0.0657688668805586,0.056210547832910115,-0.21167812490955962,-0.09048523587851649,0.0,0.0,0.0,0.0,0.0,2.0
Nilotinib,78.2048106060606,1.427371196166512,22,10.652726922834333,3.010318993543289,22,0.13619407043672035,0.037740887527106595,22,47.89924242424242,5.738237283662738,22,14.884472743543096,1.9845391653184843,22,0.3154687052940363,0.06011750287939809,22,-2.516822,3.0198734,22,1.674628589640964,1.74422846276078,22,0.17733721299604935,0.671370465360881,22,3.459958,1.2706414,22,1.7413128885355862,0.6893737600212129,22,0.51302046,0.20431256,22,-5.82625,1.0405813,22,0.8431949317455292,0.8760083360938312,22,0.0,0.0,22,14.576932,7.9768877,22,12.507429385727102,4.7684341259071,22,0.9292665489695289,0.4305094918963929,22,20.403181,7.7778788,22,12.306257280436428,4.921922522756164,22,0.60772544,0.22903891,22,0.001830084888241592,0.06182204977591268,22,0.07568644450854135,0.0354535998845915,22,3.717892920465695,8.055488842578898,22,0.20707946573385375,0.1111156092852808,22,0.20597204639964517,0.10956963883783032,22,1.026032212542766,0.41247811584851074,22,-2.6311299041039145,2.5958318279078694,22,2.987697327399884,2.2271291282002372,22,0.16063266234789794,0.527964335332042,22,45.25041666666666,13.00750487250176,22,20.72357491868099,7.979481226435398,22,0.5429169879067647,0.3333580371495729,22,0.4175632846939956,0.17063094558724212,22,0.24886795688518754,0.11651495973354492,22,0.6223884833937318,0.22306485033380158,22,-0.04096481024372296,0.06820540399347493,22,-4.18823736557273,40.21355948935925,22,4.454545454545454,0.9625003513801573,22,348.61439393939395,76.65516740804853,22,5.0,0.0,22,3.4140404292515347,3.5147700800651993,7,0.04127204631056104,0.07100713386729762,7,0.06169298504080091,0.11182280069612233,7,-0.39486090143037905,-0.4200608972341833,-0.5122986028235965,-0.7362896437328512,-0.7361037005796519,-0.6824831654230344,-0.8182782099121434,-0.5547345556322106,-0.5085130620533853,-0.834903019665567,-0.7567204654315969,-0.8622573125496839,-0.7527604935861488,-0.7886865533924121,-0.7743927127902435,-0.9754806341425969,-0.6124058365449442,-0.33154297875903377,-0.7177897341518684,-0.8142926894677531,-0.3529943344804296,-0.030764459667017515,0.10475734972618526,-0.15426668770935828,-0.3590326157900696,-0.31357822769820015,0.0,0.0,0.0,0.0,0.0,2.0
Ponatinib,78.39017241379311,0.992396902266455,29,11.377800635047986,2.373891729599792,29,0.14520000951194384,0.030017890087449723,29,48.58103448275862,2.5545544611145456,29,15.249053434481393,2.0560305230564757,29,0.31347242991950075,0.043733094758455944,29,11.9572935,25.298122,29,11.24405470079389,15.334079637425111,29,0.30110767175411357,0.4627818656708261,29,3.4079568,1.3137964,29,2.327597772252971,1.3856024518622834,29,0.6874414,0.2712803,29,8.2172985,22.54922,29,11.208438927243495,15.542647597647694,29,0.42905783242192763,0.7624331125056146,29,29.155144,24.315567,29,17.255480914280334,6.356040776682403,29,0.9263965220286928,0.5008367048223111,29,20.937845,5.5393114,29,15.29413131187702,4.6685408553653165,29,0.7454861,0.21228257,29,-0.06137279963136271,0.06572318454881479,29,0.0841567590439443,0.08963350893986392,29,0.03410642440006842,0.183668716376442,29,0.1777754627594203,0.1522355767965291,29,0.1741742071813119,0.14027080386131718,29,0.9450769082102506,0.28858584885893607,29,10.065462221955327,23.938652902729316,29,11.472292088398325,15.587545388653197,29,0.35463426348830496,0.5611734786234429,29,36.76753831417624,11.552067831541963,29,23.613575473968407,6.062704289477126,29,0.7178980562159001,0.29114560290237734,29,0.5342853519250503,0.1443890575809938,29,0.2898477490660884,0.0859337253032632,29,0.5760984068032665,0.21971657685516058,29,0.05546822918705265,0.1668374016354691,29,5.708880109799153,33.73291012958307,29,4.724137931034483,0.751025571380226,29,370.2810344827587,58.970269063447866,29,5.0,0.0,29,4.943444006688272,10.019141710222952,12,4.1300064486761885,11.171982903694675,12,0.9432942767937978,0.6199314328716664,12,0.35440532995182916,0.477454481551222,0.26956955773005176,-0.3234773509252239,-0.5250176962988943,-0.6417157318467425,-0.9159426758635165,-0.7330418661963645,-0.47075457397336967,-0.8302641845969934,-0.9418907574366263,-0.9005465488682212,-0.5697353118242698,-0.5592841604376768,-0.841385302556526,-0.9381292356353319,-0.29775931491372365,-0.09732068171441033,-0.834335083643922,-0.9992204712328687,-0.5706501499975952,-0.20411733036529772,0.1598455802943635,0.13900275308697507,-0.5305435805854175,0.35730408148623877,0.0,0.0,0.0,0.0,0.0,4.0
Raloxifene,63.20940860215054,2.9848729282583313,31,26.036810987299226,3.416410295341663,31,0.4146783681423546,0.06276317860730828,31,43.0,4.762072378002389,31,24.688182156177426,3.3165419567449024,31,0.5749084518110205,0.0502023066950444,31,-1.4163291,1.3122722,31,3.276122654637983,1.2471241956032986,31,0.4974827612600019,1.6630083403688698,31,10.495912,2.0752168,31,4.002596201435212,1.132869575237783,31,0.38499218,0.08982524,31,-10.392365,1.7227328,31,2.6575364114776736,1.4768410041289097,31,0.0,0.0,31,39.199463,7.6837673,31,10.759551155951716,4.833565164427998,31,0.29733274588661807,0.17235600680093807,31,49.591827,7.475958,31,10.121379375457764,4.117273393783956,31,0.21360457,0.105384395,31,-0.8115097061262662,0.35758074484149105,31,1.3685636215660022,0.4872110439487971,31,0.027154893537534357,0.15119204851472706,31,0.17571547577338714,0.0391481168109154,31,0.18216144814598342,0.03479503935042738,31,1.0703268702084072,0.25459496483191124,31,-6.533068633933985,2.650115894745594,31,7.421953226384347,1.7802559234895547,31,0.13875000357226072,0.7725273252321715,31,38.95062724014337,6.018452306317159,31,22.71401258061472,3.5802653275218,31,0.6004357763887935,0.1498635273844709,31,0.41263397816647257,0.08045432869210574,31,0.251241539817889,0.08089238688663443,31,0.6133738207910311,0.18116982094209166,31,1.4547252443529275,0.5695892350835802,31,0.1584260393796256,0.09857756948763975,31,4.935483870967742,0.4423787118874311,31,312.23870967741937,31.01740025017522,31,5.0,0.0,31,11.165387568729264,12.586787885172805,28,2.457847054515566,4.966623113869024,28,0.18142238791499818,0.3016600872244699,28,-0.4726868914832507,-0.5030214099001667,-0.6583686328072716,0.10687553683291455,1.4116115528942017,1.2371214014340925,-0.6067627017125385,1.3094623350925398,2.2661517076174005,1.0523548385454025,-0.4027431095461322,0.8476400336371654,1.5769923818239282,1.6292174554174221,-0.3157445921620693,0.17592137555524875,2.3788156893820767,1.7424402598478235,-0.34612562819361065,0.3225090772196583,1.26937414938113,0.5757232400565416,-0.7534271993755662,-0.48212030154393876,1.5493288234821099,-0.2906067887167994,0.0,0.0,0.0,0.0,0.0,0.0
Selinexor,62.64083333333334,1.5753144641370935,30,26.704192680857926,0.549464407193919,30,0.4265874852649057,0.014513408593394603,30,40.775,5.62749944469122,30,23.188116393115298,5.397557698594769,30,0.5629148450397301,0.08563642675575052,30,14.906505,17.636559,30,14.772117857138316,12.989393219976666,30,0.9165668110052745,1.348853433287032,30,10.48187,1.5729858,30,4.925067567825318,1.257756902698002,30,0.47128457,0.107676335,30,5.1335,16.104874,30,14.806160293022792,13.064831853250434,30,0.9544238090515137,1.4202167819953695,30,51.13767,15.302498,30,12.588425660133362,5.283038740060903,30,0.2702386153240999,0.16886361977231915,30,46.004166,6.820695,30,12.137495907147725,4.699029499960446,30,0.27605152,0.12485376,30,-0.8981553066227412,0.2047096136274773,30,1.560763418104566,0.4310225235248172,30,0.0,0.0,30,0.24347873052920158,0.09358548960260939,30,0.20672385447720695,0.07199372248178203,30,0.8978872603098618,0.25777326253146154,30,8.697044963512024,15.734617215533007,30,19.478709169998808,12.647249687321489,30,0.9326244792233352,1.143053770828495,30,38.343138888888895,10.01140757784912,30,25.03229017750976,2.483582669243317,30,0.7014967441640348,0.21077620582549442,30,0.43589093252236205,0.12846291321890974,30,0.28248426320790715,0.051202663659136616,30,0.6874964640540663,0.1700696598551821,30,1.7290014580376674,0.5727183907722494,30,0.13093699877720097,0.14452653188558026,30,4.9,0.30512857662936466,30,307.35333333333335,25.024177734030893,30,5.0,0.0,30,55.83472153213289,223.65167512891733,27,98.77576777670119,448.16628195002977,27,0.9431364712891755,0.6532541067963523,27,0.7747452691832578,0.9853165929589854,0.5027040696755601,0.6854605415466485,1.3974365449116057,0.8990439253338758,-0.4464417870704426,1.1361011417524864,1.7024843805985983,0.6043803952270073,-0.267627518550159,0.784066176318486,0.9597147753155592,0.934369188219444,-0.3020277483091488,-0.124466576956468,1.2854330409397436,1.1596769608397384,-0.27897986316693163,0.20447437038439847,-0.5130573371463071,-0.6556092028796362,0.6582739175271078,0.30170347816597587,-0.2986414310029754,0.4967978468039926,0.0,0.0,0.0,0.0,0.0,1.0
Sirolimus,57.505041152263374,3.3795843997806,27,23.75859849773608,0.33938977270091025,27,0.41462602711727975,0.025988736716371426,27,54.358024691358025,2.473234371380346,27,25.45022481552623,0.24470295894314809,27,0.46930734136764934,0.025667545151117403,27,6.5940514,4.262219,27,4.615565798900746,2.5527961860003177,27,1.5857836747611012,4.265842258407481,27,7.7002993,1.1447512,27,2.81551581841928,0.7347027059613959,27,0.36993316,0.113584705,27,-1.9950618,3.6505702,27,4.746423805201495,3.292194756267089,27,0.9974531067742242,3.530997650420547,27,32.16605,3.5906916,27,11.236356770550763,2.979545441330928,27,0.3484645038843155,0.09021008257943433,27,34.16111,5.282225,27,12.651869032118055,2.246624347460415,27,0.37572435,0.07547723,27,0.0629253435198037,0.10430771009730302,27,0.44922854457825323,0.14989956278161623,27,10.518039285859427,25.94356924678254,27,0.43612082922044404,0.0951589431006458,27,0.27115025766205797,0.05177171535282123,27,0.6468560106660942,0.19983870779161056,27,11.3175227927249,4.966246692664732,27,9.41077802290097,1.6099998022390845,27,1.0212777696996997,0.553939066954031,27,46.11265432098765,7.385785140062589,27,21.426959842562784,2.282248345966522,27,0.4807620549409177,0.12073048190053266,27,0.22155593371949897,0.10658059234193405,27,0.17755747274884856,0.0781285089668521,27,0.8378324606019769,0.23885656392461013,27,-0.10122380531341389,0.14880863503957178,27,0.7377718715815431,0.4568892118667861,27,5.851851851851852,0.769800358919501,27,339.0154320987654,51.527478547137996,27,5.0,0.0,27,9.888645063947749,30.31815205241259,27,18.989883640298135,67.87294630729244,27,1.1152585259190313,0.5491813632009812,27,-0.07553537386572663,-0.18686791291653337,0.454027029508246,2.0761777101437073,1.8479238351443172,-0.39165702950415177,0.04034106247868964,1.30749647755159,1.0354308833374422,0.6790404454270319,1.4243402038561397,1.7333498725927787,1.257700843229342,0.6801599029551121,0.5857440346977686,1.030437699993245,0.737792590943668,-0.9554004152103307,-0.30319077197263855,1.121244560109741,-0.16493581966141993,0.08854626851289803,-0.2938020682711534,-0.3429037129710229,-0.41821597688142204,-0.20861920682385093,0.0,0.0,0.0,0.0,0.0,2.0
Streptozocin,58.13783524904215,0.10578352000507767,29,23.83764576514145,0.09165347034229696,29,0.41002357816511625,0.0023253348317592987,29,54.43103448275862,1.9192618255771343,29,25.402598837412025,0.6682444773462247,29,0.4668991592280101,0.00749249639480999,29,3.774628,4.0632443,29,3.546249562296374,1.1625164862407273,29,2.0314577047167153,2.3623544834354453,29,7.605867,1.0717483,29,2.646868475552263,0.7800448321100601,29,0.34559694,0.08554675,29,-3.9408045,3.1814117,29,3.337170494013819,2.0920221443843308,29,0.1112996010944761,0.41633854782512847,29,32.66839,5.4135838,29,12.43513876816322,3.397226047352686,29,0.38267437240173074,0.08671266682217761,29,36.609196,5.507678,29,12.993686199188232,2.787304833843083,29,0.35354877,0.052800857,29,0.018622343986829888,0.08323545493229209,29,0.44466657051269654,0.1733273719441,29,325.67694720648694,1733.821053117618,29,0.3595962770712547,0.09036119299071649,29,0.2505382971200476,0.03698956131040602,29,0.7334663771716997,0.18539198969736448,29,7.210791099903139,4.122765086983728,29,7.163887330418409,1.759876695128114,29,1.3899629812720429,0.9124946558198946,29,43.53726053639846,7.637471893006808,29,19.974990358395935,2.6070970109937543,29,0.47758744524644237,0.13455007679424563,29,0.25540449233430157,0.11355339404844243,29,0.19287128887658872,0.07195556254263641,29,0.7804393129910533,0.1547877267872492,29,-0.005171187253927407,0.15830549020689358,29,1.2251003939379332,0.9582680679702804,29,6.0,0.0,29,348.8270114942529,0.6347011200304857,29,5.0,0.0,29,5.3470097163627885,4.858719526102794,29,5.942526901590413,7.135289865690106,29,0.8887009548729864,0.36881937236555934,29,-0.3258146796310844,-0.3334603680473269,0.4122722179485597,1.6871287015101226,1.435978906166083,-0.03657166381748557,0.37252733917524955,1.6882471839125526,1.2350954289484697,0.787262070722256,1.3163977651249557,1.997125463879162,1.828360833225471,1.0536715968652837,0.8686671755492407,1.4481676259906895,1.1346990202163452,-0.8212165528725964,-0.15144334524775144,1.5311274736630816,0.5284726940361864,0.46743955158526834,-0.5870254603345346,-0.46235450432580105,0.46228749731441265,-0.2560097869311625,0.0,0.0,0.0,0.0,0.0,2.0
Sunitinib,78.75844086021506,1.3942182155233107,31,11.053138366217127,3.5046399269662696,31,0.14074449221381133,0.044885880383296224,31,48.79247311827957,4.903171382455928,31,14.10750925584488,3.8879695473744778,31,0.28566664532836916,0.08605972541008255,31,2.0363867,15.52533,31,5.076228652269609,11.581711977865197,31,0.11919998738073534,0.3304866377466523,31,3.4250517,1.6093516,31,1.9906858648023298,1.88090704811527,31,0.516681,0.24699311,31,-1.3750806,12.169487,31,5.1827313010731055,12.368236455654385,31,0.18728123364910002,0.5354730824154726,31,18.993092,16.134974,31,13.398150209457643,7.768748261712127,31,0.7665981611897869,0.468313705737586,31,20.368172,7.648496,31,12.036453739289314,5.846063426638064,31,0.57160383,0.18864873,31,-0.055079828941657416,0.11211271128807862,31,0.08402160399274403,0.16595754543712085,31,0.3173680995762255,1.7374591342595718,31,0.15109652123890743,0.12677325123481098,31,0.12040438160098048,0.10089855393773871,31,0.8700452215400929,0.3266074992641589,31,0.6969363971712628,13.99820525071545,31,5.670137715419794,11.851935003989883,31,0.14786316932690197,0.4234173913014066,31,45.15133512544802,15.223922800794282,31,21.245450477489396,9.361384357243127,31,0.5746418232699559,0.3725281017934235,31,0.427691967017688,0.1896289043430333,31,0.2565231813882202,0.11934162015177915,31,0.6046755803297275,0.22128283156985742,31,-0.034718289004752066,0.18308384046421475,30,1.2776272739345484,4.868445373961443,30,4.548387096774194,1.0595190631419946,31,357.2543010752688,80.86793623256217,31,5.0,0.0,31,21.194466133912403,44.65465269718443,9,0.5631951805618074,1.2059217498147283,9,0.4490783473269807,0.4591565782315965,9,-0.2022253023803001,-0.23643069467717687,-0.6367425101920785,-0.5110405568239209,-0.558927160403542,-0.5399972367506959,-0.9722899613876507,-0.6264719255589055,-0.26840768544643345,-0.7277307905855398,-0.8118651731192842,-0.6978704708499199,-0.4634041104437765,-0.3907294289236093,-0.684445853934711,-0.9463553078344755,-0.36153555589989644,-0.10988437118631703,-0.799108631910052,-1.0387745256975458,-0.4511888876941194,0.016926601018087833,0.053687122524867126,-0.06041813500579279,-0.472568043189807,-0.2247056587673011,0.0,0.0,0.0,0.0,0.0,2.0
Talazoparib,63.314516129032256,2.5896249261359348,31,26.012207990772062,3.348849796518328,31,0.413011866387381,0.05764909649428797,31,42.880645161290325,4.5886940302471455,31,24.042533977818433,3.8128220418688517,31,0.5583487210784817,0.049472161384926425,31,1.147202,6.0910454,31,6.288345038890839,6.273931034392202,31,0.7679234858482115,2.086931202868716,31,10.686189,0.849843,31,4.489058817586591,0.9494368012505721,31,0.4185743,0.07947863,31,-8.328225,4.9947257,31,5.465253478096377,6.331933647809875,31,0.4289870262145996,1.6818614550316984,31,42.07129,5.009237,31,9.806371081259943,5.273368909742608,31,0.2429224807889231,0.1506485760999388,31,50.399517,4.448607,31,10.554402228324644,4.71479476608872,31,0.21514735,0.10736288,31,-0.855603205891772,0.19638783042106087,31,1.4725020823674515,0.4032853499550634,31,0.0,0.0,31,0.18632076739979048,0.06455260973373646,31,0.1916270666133073,0.043370530952852884,31,1.0734762730044178,0.17506541326684502,31,-4.526947598361894,5.014307852794012,31,10.168127652702719,5.389177770440741,31,1.082895626996763,2.404592854943224,31,41.28720430107527,9.020451653584072,31,23.271258911398036,3.288029085069526,31,0.5849994857800846,0.13273125515620054,31,0.3913114768799589,0.11319564795062079,31,0.24774593113983648,0.056488970456549194,31,0.673895193262535,0.20285358187798916,31,1.5407579637275322,0.5813425934783474,31,-0.1638649485970943,1.860038669598057,31,4.935483870967742,0.24973103811470745,31,312.2870967741935,15.840954136572364,31,5.0,0.0,31,10.868356490135193,22.699732719749836,25,10.762183499336242,38.21801723150963,25,0.45547584116458895,0.5506456774682458,25,-0.4265893041793397,-0.4320694466663023,-0.48256540749336185,0.26563744637822895,1.4737167578193724,0.9986714935918884,-0.7169510068366931,1.5422235390030445,2.1651690504441574,0.8317082727265738,-0.73500179233717,0.9954151646141529,1.5501832544964127,1.452635685492271,-0.6719974231312525,0.2698694473865602,2.403748006250101,1.5803069544813015,-0.49854722785379485,0.545363400710559,1.0154554531523916,0.6499086786977605,-0.720581106180107,-0.4850101675514799,0.9913142760493586,-0.2848494710610973,0.0,0.0,0.0,0.0,0.0,0.0
Tazemetostat,78.43413580246914,1.0341523192015323,27,11.905339761345207,2.386412499505848,27,0.15208866791582148,0.031377166011353555,27,48.9537037037037,3.6329932013615993,27,14.546906937415033,2.8554264194756827,27,0.2940298479017145,0.05591163202685586,27,-3.2290437,1.4885226,27,1.097507961370327,0.9324575898839962,27,0.2849710429156268,1.0321728495905154,27,4.0079584,1.162446,27,1.702192305414765,0.5318249449053649,27,0.43457717,0.11282969,27,-5.737963,0.62452525,27,0.598351671187966,0.3900613574900469,27,0.0,0.0,27,20.871298,7.5563354,27,13.328230032214412,3.850381651682341,27,0.6593893700175815,0.3136822566990939,27,26.60926,7.5887733,27,13.331118362921256,3.758196613086302,27,0.5131053,0.11915799,27,-0.037529369489148263,0.026815508786693358,27,0.05556698086459166,0.03235937609341826,27,0.8880111478919424,2.8692059752086583,27,0.16563651141425673,0.05303014136442008,27,0.18424446750806622,0.06199130551285464,27,1.1173974191437475,0.2830698256822658,27,-4.297673919895889,2.015253063218545,27,1.6583003067721667,1.4233185862545947,27,0.258090502291408,0.9934599153979852,27,47.39262345679012,9.456242632096442,27,18.947731927772946,5.885983053894163,27,0.4385530179364212,0.2437887234717152,27,0.39669418890600233,0.11472919349606617,27,0.21229199395942244,0.08700496168673494,27,0.5334123628796134,0.15636284555930963,27,-0.009301351951111439,0.057399726328039906,27,1.1970756762338823,1.5839067983099446,27,4.777777777777778,0.6405126152203485,27,374.49691358024694,49.594756072101205,27,5.0,0.0,27,5.179626762866974,5.8265673700458365,4,4.070919305086136,5.76363653785363,4,0.5536589473485947,0.39123149946921054,4,-0.39334582068169965,-0.45030026462789025,-0.7894413213196237,-0.8868417162246673,-0.6901633193337551,-0.5976190873817178,-1.1944196569875392,-0.6903582327151065,-0.15233816325440339,-0.6578039869565171,-1.0265828625736182,-0.6922042204725148,-0.1995111296019223,-0.28338420833595945,-0.6971331415470919,-0.7496334319126948,0.10061523169658347,0.5045892559847677,-0.6439710303128086,-0.9715073046786996,-0.02277825652056042,0.6251259868122917,-0.34038691472210797,-0.3223698234252292,-0.450827216666453,-0.3152285587864611,0.0,0.0,0.0,0.0,0.0,1.0
