well_id,window_size,window_number,start_time,end_time,n_points,duration_actual,mean,std,min,max,median,q25,q75,range,cv,skewness,kurtosis,slope,catch22_DN_HistogramMode_5,catch22_DN_HistogramMode_10,catch22_CO_f1ecac,catch22_CO_FirstMin_ac,catch22_CO_HistogramAMI_even_2_5,catch22_CO_trev_1_num,catch22_MD_hrv_classic_pnn40,catch22_SB_BinaryStats_mean_longstretch1,catch22_SB_TransitionMatrix_3ac_sumdiagcov,catch22_PD_PeriodicityWang_th0_01,catch22_CO_Embed2_Dist_tau_d_expfit_meandiff,catch22_IN_AutoMutualInfoStats_40_gaussian_fmmi,catch22_FC_LocalSimple_mean1_tauresrat,catch22_DN_OutlierInclude_p_001_mdrmd,catch22_DN_OutlierInclude_n_001_mdrmd,catch22_SP_Summaries_welch_rect_area_5_1,catch22_SB_BinaryStats_diff_longstretch0,catch22_SB_MotifThree_quantile_hh,catch22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,catch22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,catch22_SP_Summaries_welch_rect_centroid,catch22_FC_LocalSimple_mean3_stderr,catch22_success,sax_coarse_string,sax_coarse_entropy,sax_coarse_n_unique,sax_coarse_transitions,sax_coarse_longest_run,sax_coarse_complexity,sax_coarse_n_symbols,sax_coarse_alphabet_size,sax_coarse_dominant_symbol,sax_coarse_dominant_freq,sax_coarse_uniformity,sax_coarse_trend_increasing,sax_coarse_trend_decreasing,sax_coarse_trend_stable,sax_medium_string,sax_medium_entropy,sax_medium_n_unique,sax_medium_transitions,sax_medium_longest_run,sax_medium_complexity,sax_medium_n_symbols,sax_medium_alphabet_size,sax_medium_dominant_symbol,sax_medium_dominant_freq,sax_medium_uniformity,sax_medium_trend_increasing,sax_medium_trend_decreasing,sax_medium_trend_stable,sax_fine_string,sax_fine_entropy,sax_fine_n_unique,sax_fine_transitions,sax_fine_longest_run,sax_fine_complexity,sax_fine_n_symbols,sax_fine_alphabet_size,sax_fine_dominant_symbol,sax_fine_dominant_freq,sax_fine_uniformity,sax_fine_trend_increasing,sax_fine_trend_decreasing,sax_fine_trend_stable,catch22_error,catch22_n_points,sax_error
06e6ebb9-f553-48e8-a894-c3d02328f599_6,24,32,384.0,408.0,6,4.899999999999977,-5.5083337,0.3206981,-6.05,-5.1,-5.3999996,-5.7125,-5.3125,0.9500003,-0.05822053,-0.51766163,-1.0517441,0.11558098782130533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_data,6.0,insufficient_data
06e6ebb9-f553-48e8-a894-c3d02328f599_6,24,33,396.0,420.0,10,8.833333333333314,-5.3749995,0.41427657,-6.05,-4.45,-5.35,-5.6375,-5.225,1.6000004,-0.077074714,0.5611763,0.36169028,0.07574689445156425,0.2862468629506084,0.10304875709988298,0.5515740503947573,1.0,0.8010279577293632,1.664693948066692,1.0,3.0,0.008230452674897118,0.0,0.30313976024653966,2.0,1.0,0.3999999999999999,-0.4,0.0,2.0,2.0431918705451206,0.0,0.0,1.96349540849375,1.0610993416707115,True,babc,1.5,3.0,3.0,1.0,3.0,4.0,3.0,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,acabcadc,1.811278124459133,4.0,7.0,1.0,5.0,8.0,4.0,0.0,0.375,1.0,0.5714285714285714,0.42857142857142855,0.0,bdacdebfdd,2.321928094887362,6.0,8.0,2.0,7.0,16.0,6.0,3.0,0.4,1.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,0,0.0,48.0,36,47.833333333333336,-3.4055552,7.6216407,-5.8,39.0,-5.125,-5.2625,-4.9375,44.8,-2.2380023,4.934384,23.912527,-0.1597877975586803,0.2698087282054562,-0.01998053835820529,0.8947547273715727,4.0,0.0036788678715190043,3.821711191277603,0.45714285714285713,4.0,0.02479338842975207,0.0,0.10710914635940086,1.0,0.3333333333333333,-0.6944444444444444,0.11111111111111116,0.2509628637238305,5.0,2.1207599202539686,0.5714285714285714,0.5,0.981747704246875,1.1839604769464362,True,cbbb,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,bdbbbbbb,0.5435644431995964,2.0,2.0,6.0,5.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,ccfccccccccccccc,0.3372900666170139,2.0,2.0,13.0,5.0,16.0,6.0,2.0,0.9375,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.8666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,1,24.0,72.0,48,45.400000000000006,-5.217708,0.27127966,-5.8,-4.45,-5.225,-5.4125,-5.1,1.3500004,-0.05199211,0.2948512,0.7030642,0.0009259642203953947,0.338165881894918,0.09195064281593521,0.6129692822056576,1.0,0.166915766115006,0.4711274551894104,0.9574468085106383,5.0,0.007695789950203713,7.0,0.05664144836500691,3.0,1.0,0.5833333333333333,0.10416666666666674,0.0876773097031978,4.0,2.1098749992651347,0.7,0.7,1.570796326795,1.2291656022570707,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,ccbcaccc,1.061278124459133,3.0,4.0,3.0,4.0,8.0,4.0,2.0,0.75,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,ddcedccdaccebedd,2.007856063692049,5.0,11.0,2.0,8.0,16.0,6.0,3.0,0.375,0.8333333333333334,0.3333333333333333,0.4,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,2,48.0,96.0,47,46.866666666666674,-4.4404254,3.3840153,-5.8,16.45,-5.15,-5.375,-4.8,22.25,-0.7620926,5.3291144,28.748632,0.08573947615256959,0.2530039762282057,-0.072231368552586,0.9905813217207138,6.0,0.0010219364519817207,4.370549938730987,0.782608695652174,2.0,0.016296296296296295,2.0,0.06500603340449226,2.0,0.3333333333333333,0.9361702127659575,-0.12765957446808507,0.30403195196447447,5.0,2.183027688694157,0.6842105263157895,0.42105263157894735,0.8835729338221875,1.0336343898457931,True,bbbc,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,bbbbbbbd,0.5435644431995964,2.0,1.0,7.0,4.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.0,0.8571428571428571,cccccccccccccccf,0.3372900666170139,2.0,1.0,15.0,5.0,16.0,6.0,2.0,0.9375,0.3333333333333333,0.06666666666666667,0.0,0.9333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,3,72.0,120.0,46,46.66666666666666,-3.6326082,3.5707939,-5.7,16.45,-4.75,-5.15,-3.8999999,22.150002,-0.98298347,4.1486726,19.365665,0.04544134041579443,0.04088605278280322,-0.2658793119517145,0.9900465426676477,7.0,0.10580032611426927,3.9032081142711617,0.8222222222222222,7.0,0.022222222222222223,14.0,0.07174256224175674,2.0,0.3333333333333333,-0.04347826086956519,-0.23913043478260865,0.32951251550830146,5.0,1.9567765621682915,0.3684210526315789,0.5263157894736842,0.8835729338221875,1.1496566241159705,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,bbbdbbdb,0.8112781244591328,2.0,4.0,3.0,4.0,8.0,4.0,1.0,0.75,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,cccccbbfcccceecc,1.3716407621868583,4.0,5.0,5.0,7.0,16.0,6.0,2.0,0.6875,0.6666666666666666,0.13333333333333333,0.2,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,4,96.0,144.0,29,47.11666666666666,-3.896552,1.7497256,-5.4,1.45,-4.65,-5.0,-3.75,6.8500004,-0.4490446,1.675373,1.6529288,-0.013067831419904944,-0.45962255086566706,-0.651963007031751,3.1069993279513057,10.0,0.4635834169711163,1.4211786909897464,0.9285714285714286,8.0,0.04000000000000001,0.0,0.0883592270054205,4.0,0.2,0.034482758620689724,-0.24137931034482762,0.6428303628439265,4.0,2.0348713328512757,0.0,0.0,0.39269908169875,0.8784003422852381,True,abca,1.5,3.0,3.0,1.0,4.0,4.0,3.0,0.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,babddbbb,1.2987949406953985,3.0,4.0,3.0,5.0,8.0,4.0,1.0,0.625,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,bcbbbdbfffdccbbb,1.7806390622295662,4.0,8.0,3.0,8.0,16.0,6.0,1.0,0.5,0.6666666666666666,0.2,0.3333333333333333,0.4666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,5,120.0,168.0,28,28.916666666666657,-3.6321433,4.8345337,-5.5,15.9,-4.95,-5.1625,-4.6875,21.4,-1.3310416,3.3956335,9.816358,0.2605670116622375,0.0552770889675972,-0.16205909553473502,1.1948145886690047,3.0,0.0,2.948775850776595,0.7407407407407407,1.0,0.029585798816568046,0.0,0.046155969636220616,1.0,0.5,0.9642857142857142,-0.0357142857142857,0.2750548469603546,3.0,2.033763222056375,0.0,0.0,0.7853981633975,0.9375413952529071,True,bbbc,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,bbbbbbbd,0.5435644431995964,2.0,1.0,7.0,4.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.0,0.8571428571428571,cccccccccccccccf,0.3372900666170139,2.0,1.0,15.0,5.0,16.0,6.0,2.0,0.9375,0.3333333333333333,0.06666666666666667,0.0,0.9333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,6,144.0,192.0,45,47.16666666666666,-2.3222222,4.3920703,-5.5,15.9,-4.15,-4.95,-2.05,21.4,-1.8913221,2.5147548,6.463585,0.07008609134444276,-0.2336442811750059,-0.47454302902314166,2.4696487981344237,10.0,0.46682508627204716,2.4297206604437593,0.7272727272727273,11.0,0.027777777777777776,0.0,0.063638651184558,5.0,0.14285714285714285,-0.022222222222222254,-0.4444444444444444,0.6141526074850165,9.0,1.8814564547107837,0.5555555555555556,0.6666666666666666,0.39269908169875,0.9177359811465383,True,abcb,1.5,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,bbbddcbb,1.2987949406953985,3.0,3.0,3.0,5.0,8.0,4.0,1.0,0.625,0.75,0.14285714285714285,0.2857142857142857,0.5714285714285714,bbbbbbbffedccccc,1.9211796919474973,5.0,4.0,7.0,9.0,16.0,6.0,1.0,0.4375,0.8333333333333334,0.06666666666666667,0.2,0.7333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,7,168.0,216.0,42,43.95000000000002,-2.3761904,2.483283,-5.95,7.7,-2.8,-3.975,-1.975,13.65,-1.0450691,1.988627,5.0437355,-0.12975027547888116,0.20736601772258167,-0.06418016054828962,3.0996258183822425,11.0,0.2411086997402779,-0.11848515857208036,0.8292682926829268,8.0,0.08333333333333333,4.0,0.2536311713108979,10.0,0.1111111111111111,-0.8571428571428572,0.6428571428571428,0.606961182074356,6.0,2.083452459847928,0.6470588235294118,0.5294117647058824,0.29452431127406253,0.49856468824474065,True,cbba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,dcbbbbba,1.5487949406953985,4.0,3.0,5.0,5.0,8.0,4.0,1.0,0.625,1.0,0.0,0.42857142857142855,0.5714285714285714,ffedccccdccccbca,1.9669171866886992,6.0,8.0,4.0,8.0,16.0,6.0,2.0,0.5625,1.0,0.13333333333333333,0.4,0.4666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,8,192.0,240.0,24,46.54999999999998,-3.9270833,1.2386131,-5.95,-1.85,-3.95,-4.8625,-2.8374999,4.1,-0.3154028,0.061345764,-1.1901054,-0.057435124294205095,0.021405547233345756,-0.0017405856120307206,1.6371639852354276,2.0,0.550179043104267,0.11086374946361893,0.9130434782608695,5.0,0.07407407407407407,4.0,0.08465207384366423,1.0,0.14285714285714285,-0.5,0.6666666666666667,0.4969766737837815,5.0,1.8852995009468119,0.0,0.0,0.196349540849375,0.8338427131403893,True,cbba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,cdcccaaa,1.4056390622295665,3.0,3.0,3.0,5.0,8.0,4.0,2.0,0.5,0.75,0.14285714285714285,0.2857142857142857,0.5714285714285714,fdffedeccedacbba,2.561278124459133,6.0,12.0,2.0,10.0,16.0,6.0,5.0,0.1875,1.0,0.26666666666666666,0.5333333333333333,0.2,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,9,216.0,264.0,20,28.283333333333303,-5.3775005,0.74489516,-6.75,-3.7,-5.3,-5.8875,-5.0,3.05,-0.1385207,0.30960858,-0.21478248,-0.010125673058140596,0.19954300729738123,-0.798172029189522,0.4924318179937884,1.0,0.44410951047118147,1.2502610276220687,1.0,4.0,0.005540166204986149,4.0,0.16111615721224806,1.0,1.0,0.19999999999999996,0.19999999999999996,0.03583518243073272,2.0,2.1321922400878854,0.0,0.0,2.3561944901925003,1.3024556466624821,True,bacb,1.5,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,ccbadcbb,1.811278124459133,4.0,5.0,2.0,5.0,8.0,4.0,2.0,0.375,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,dedddbbbfefbdbfb,1.8828560636920488,4.0,11.0,3.0,9.0,16.0,6.0,1.0,0.375,0.6666666666666666,0.3333333333333333,0.4,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,10,240.0,288.0,36,47.24999999999997,-4.1458335,3.419092,-6.75,13.55,-5.175,-5.5750003,-4.0875,20.3,-0.82470554,3.9469025,17.186882,0.05508853484912795,-0.16558077562025286,-0.45829107997031293,0.8304568244544727,5.0,0.007603346541155504,3.443086521515867,0.9142857142857143,5.0,0.052083333333333336,0.0,0.14967438744367487,2.0,0.25,0.25,-0.2222222222222222,0.29843983933601614,3.0,2.139665379735353,0.42857142857142855,0.5714285714285714,1.0799224746715625,1.1416554408512178,True,bbcb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,bbbbdbbc,1.061278124459133,3.0,3.0,4.0,4.0,8.0,4.0,1.0,0.75,0.75,0.2857142857142857,0.14285714285714285,0.5714285714285714,bcccccbcfeccbcce,1.5016144718101818,4.0,9.0,5.0,8.0,16.0,6.0,2.0,0.625,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.4,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,11,264.0,312.0,41,46.44999999999999,-3.0378048,3.3242233,-6.55,13.55,-3.95,-5.2,-2.2,20.1,-1.0942847,3.1014316,12.486109,-0.016867160609751193,-0.44634868019623153,-0.44634868019623153,0.8419539895449493,4.0,0.1158875936949469,3.2880827911821555,0.925,7.0,0.00591715976331361,0.0,0.14212100280560713,2.0,0.3333333333333333,0.07317073170731714,-0.2682926829268293,0.27758395191537516,5.0,1.9702682944640357,0.375,0.4375,1.0799224746715625,1.1546078444421788,True,bbcb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,cbbbdcbb,1.2987949406953985,3.0,4.0,3.0,5.0,8.0,4.0,1.0,0.625,0.75,0.14285714285714285,0.42857142857142855,0.42857142857142855,bfebcbcceedccbbc,2.0078560636920493,5.0,11.0,2.0,9.0,16.0,6.0,2.0,0.375,0.8333333333333334,0.3333333333333333,0.4,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,12,288.0,336.0,26,28.833333333333314,-3.2923076,2.0157883,-6.15,1.95,-3.875,-4.4875,-2.4125,8.1,-0.61227214,0.8767917,0.19330072,-0.1590842434988773,-0.2080510586933576,-0.40506340655841994,1.573872235624415,4.0,0.3121506691371896,-0.2992403234601172,0.96,6.0,0.0625,2.0,0.1987203775591774,1.0,0.16666666666666666,-0.7692307692307692,0.3846153846153846,0.47049346158923644,4.0,1.988829925514069,0.0,0.0,0.5890486225481251,0.7672251647409185,True,cbaa,1.5,3.0,2.0,2.0,4.0,4.0,3.0,0.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,ddbbabba,1.5,3.0,4.0,2.0,4.0,8.0,4.0,1.0,0.5,0.75,0.14285714285714285,0.42857142857142855,0.42857142857142855,ffeecdbdabccdcba,2.5306390622295662,6.0,12.0,2.0,9.0,16.0,6.0,2.0,0.25,1.0,0.3333333333333333,0.4666666666666667,0.2,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,13,312.0,360.0,26,46.98333333333329,-2.0730767,7.070948,-6.15,31.4,-4.05,-4.4875,-3.1625001,37.55,-3.4108472,4.0734086,16.350323,-0.003680384715098162,-0.04464346271823383,-0.3050102585233312,0.7344793939206211,6.0,0.12339149112539201,3.0154896604044166,0.72,6.0,0.046296296296296294,5.0,0.21343481914081638,3.0,0.25,-0.34615384615384615,0.26923076923076916,0.20863859312994057,7.0,1.8875892793369462,0.0,0.0,1.374446785945625,1.1779028620665972,True,bcbb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,bbdcbbbb,1.061278124459133,3.0,3.0,4.0,5.0,8.0,4.0,1.0,0.75,0.75,0.14285714285714285,0.2857142857142857,0.5714285714285714,cccbfedccccccccc,1.311278124459133,5.0,5.0,9.0,8.0,16.0,6.0,2.0,0.75,0.8333333333333334,0.06666666666666667,0.26666666666666666,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,14,336.0,384.0,29,29.149999999999977,-2.3068967,6.7201924,-5.2,31.4,-4.3,-4.6,-3.95,36.6,-2.9130878,4.358751,18.861214,-0.4727223366761042,0.11213345433982555,-0.15544392212383534,0.8372892272009836,8.0,0.15841057013179088,-2.614081429637527,0.6785714285714286,5.0,0.0625,0.0,0.06739606861988237,2.0,0.14285714285714285,-0.8275862068965517,0.27586206896551735,0.33061517800945034,7.0,1.7908268221434052,0.0,0.0,0.981747704246875,0.35153781353692054,True,cbbb,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,dcbbbbbb,1.061278124459133,3.0,2.0,6.0,5.0,8.0,4.0,1.0,0.75,0.75,0.0,0.2857142857142857,0.7142857142857143,fedccccccccccccc,0.9933927290103626,4.0,3.0,13.0,7.0,16.0,6.0,2.0,0.8125,0.6666666666666666,0.0,0.2,0.8,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,48,15,360.0,408.0,15,47.36666666666662,-4.9999995,0.5208967,-6.05,-4.25,-5.05,-5.325,-4.575,1.8000002,-0.104179345,-0.32299113,-0.7832179,-0.020372328130077874,1.057162320432678,1.2240827007806152,1.6715666700917362,5.0,0.7379913413683141,-0.31129533032086815,1.0,5.0,0.07407407407407407,0.0,0.22387320791262103,4.0,0.25,-0.33333333333333337,0.5333333333333334,2.054325274013051e-34,3.0,1.809514255849282,0.0,0.0,0.39269908169875,0.9644772814464404,True,ccba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,2.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,ddcccaab,1.9056390622295665,4.0,3.0,3.0,5.0,8.0,4.0,2.0,0.375,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,ffdceeefcababbc,2.50558726169826,6.0,10.0,3.0,10.0,16.0,6.0,5.0,0.2,1.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,0,0.0,96.0,83,95.66666666666667,-3.9915662,5.651819,-5.8,39.0,-5.15,-5.325,-4.85,44.8,-1.4159403,6.093465,39.943104,-0.025658739602351776,0.46983517472345426,0.07589739856043254,0.9219425498727287,4.0,0.0019122526056084828,4.631507852943911,0.6585365853658537,4.0,0.004115226337448559,9.0,0.049571169090032584,2.0,0.3333333333333333,0.03614457831325302,0.0,0.31593610137883793,5.0,2.1236627004065065,0.71875,0.53125,0.981747704246875,1.1230194661491069,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,dbbbbbbc,1.061278124459133,3.0,2.0,6.0,4.0,8.0,4.0,1.0,0.75,0.75,0.14285714285714285,0.14285714285714285,0.7142857142857143,feccccccccccccce,0.8683927290103626,3.0,3.0,13.0,6.0,16.0,6.0,2.0,0.8125,0.5,0.06666666666666667,0.13333333333333333,0.8,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,1,48.0,144.0,76,94.98333333333333,-4.232895,2.8844244,-5.8,16.45,-5.0,-5.2625,-4.55,22.25,-0.6814307,5.33027,33.009846,0.02291188490233709,0.22657969768024,-0.15656664429290384,1.125273212605883,8.0,0.08193973142282154,4.5018199261288485,0.8266666666666667,8.0,0.008888888888888889,14.0,0.06889306927489978,3.0,0.2,0.21052631578947367,-0.32894736842105265,0.3854919193368803,5.0,2.1091926560585863,0.7419354838709677,0.6451612903225806,0.7853981633975,1.0956636925138779,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,bbbbdbdb,0.8112781244591328,2.0,4.0,4.0,4.0,8.0,4.0,1.0,0.75,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,bccccccccfcceecc,1.186278124459133,4.0,5.0,8.0,8.0,16.0,6.0,2.0,0.75,0.6666666666666666,0.2,0.13333333333333333,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,2,96.0,192.0,74,95.3,-2.939189,3.6770954,-5.5,15.9,-4.525,-4.9875,-2.2125,21.4,-1.2510579,3.0400639,10.6674185,0.0307675016518608,-0.11366521432834598,-0.4026829034951319,2.7236861957603615,10.0,0.2940478874873506,2.589695991257712,0.8356164383561644,14.0,0.012345679012345678,21.0,0.025763710691526553,6.0,0.125,0.3783783783783783,-0.16216216216216217,0.6697487420654934,9.0,1.909682797595241,0.8064516129032258,0.4838709677419355,0.34361169648640627,0.880143595614276,True,bacb,1.5,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,bcbbbdcc,1.4056390622295665,3.0,4.0,3.0,5.0,8.0,4.0,1.0,0.5,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,bbcecbbbbbefeccd,1.9746017527145812,5.0,9.0,5.0,9.0,16.0,6.0,1.0,0.4375,0.8333333333333334,0.3333333333333333,0.26666666666666666,0.4,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,3,144.0,240.0,69,94.79999999999998,-2.880435,3.7011476,-5.95,15.9,-4.0,-4.95,-2.25,21.849998,-1.2849267,3.1183398,11.046135,-0.017729036710336207,-0.23725932487359802,-0.5302912474304942,2.6159816037197934,10.0,0.3562336657681331,2.6599166429718752,0.8382352941176471,14.0,0.03125,19.0,0.041981474517868954,6.0,0.125,-0.3623188405797102,-0.4347826086956522,0.6590032089458727,9.0,1.8995735593472738,0.6896551724137931,0.5862068965517241,0.34361169648640627,0.8862322935713727,True,acbb,1.5,3.0,2.0,2.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,bbdcbcbb,1.2987949406953985,3.0,5.0,2.0,5.0,8.0,4.0,1.0,0.625,0.75,0.2857142857142857,0.42857142857142855,0.2857142857142857,bbbbefecdcddccbb,2.10845859334435,5.0,9.0,4.0,9.0,16.0,6.0,1.0,0.375,0.8333333333333334,0.26666666666666666,0.3333333333333333,0.4,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,4,192.0,288.0,60,94.91666666666663,-4.0583334,2.7639217,-6.75,13.55,-4.75,-5.35,-3.15,20.3,-0.68104845,4.4094143,24.832106,-0.0010985891226365284,-0.23739078349783949,-0.6015494645203936,0.8603583875982573,5.0,0.0285173303909106,3.93712234670309,0.9152542372881356,5.0,0.015306122448979591,11.0,0.09788712981702763,3.0,0.25,0.4833333333333334,0.1166666666666667,0.32329138818497444,5.0,2.0394858843171524,0.7307692307692307,0.6923076923076923,1.0799224746715625,1.1003552263643732,True,babb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,ccbbbcbc,1.0,2.0,4.0,3.0,4.0,8.0,4.0,2.0,0.5,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,deddccbbcbbfdccd,2.0487949406953985,5.0,10.0,2.0,8.0,16.0,6.0,3.0,0.3125,0.8333333333333334,0.26666666666666666,0.4,0.3333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,5,240.0,336.0,62,77.23333333333332,-3.7879033,2.9443588,-6.75,13.55,-4.5,-5.3375,-3.15,20.3,-0.7773057,3.5212708,17.045717,0.019273253585233314,-0.3140070005185229,-0.6559426497014746,0.9469460533288355,5.0,0.09723438486001988,3.136543800669597,0.9344262295081968,9.0,0.011851851851851851,16.0,0.08129679646112761,3.0,0.25,0.19354838709677424,-0.4516129032258065,0.376524827879701,5.0,2.0918241730731433,0.6296296296296297,0.7777777777777778,0.8835729338221875,1.0682524110269287,True,abcb,1.5,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,bbdbdcbb,1.2987949406953985,3.0,5.0,2.0,4.0,8.0,4.0,1.0,0.625,0.75,0.2857142857142857,0.42857142857142855,0.2857142857142857,bbbbbfcbcfecdcdb,2.021782221599798,5.0,11.0,5.0,8.0,16.0,6.0,1.0,0.4375,0.8333333333333334,0.3333333333333333,0.4,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_6,96,6,288.0,384.0,55,78.56666666666666,-2.7727275,5.0965743,-6.15,31.4,-4.05,-4.575,-2.975,37.55,-1.8381087,5.5230446,33.84699,-0.012980902172146027,0.07343707356583296,-0.29158327989937316,0.7803802465442568,6.0,0.06973149922051534,3.8386633517587323,0.7962962962962963,7.0,0.013333333333333334,14.0,0.11929197948332801,4.0,0.2,0.0,0.28181818181818186,0.29434412261839943,7.0,1.9704746594415827,0.2608695652173913,0.4782608695652174,1.1780972450962501,1.1034628593522389,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,cbbccbbb,0.954434002924965,2.0,3.0,3.0,4.0,8.0,4.0,1.0,0.625,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,edcccccfedcccccc,1.3716407621868583,4.0,6.0,6.0,6.0,16.0,6.0,2.0,0.6875,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.6,,,
