drug,fourier_dim_0,fourier_dim_1,fourier_dim_2,fourier_dim_3,fourier_dim_4,fourier_dim_5,fourier_dim_6,fourier_dim_7,fourier_dim_8,fourier_dim_9,sax_dim_0,sax_dim_1,sax_dim_2,sax_dim_3,sax_dim_4,sax_dim_5,sax_dim_6,sax_dim_7,sax_dim_8,sax_dim_9,catch22_dim_0,catch22_dim_1,catch22_dim_2,catch22_dim_3,catch22_dim_4,catch22_dim_5,catch22_dim_6,catch22_dim_7,catch22_dim_8,catch22_dim_9,custom_dim_0,custom_dim_1,custom_dim_2,custom_dim_3,custom_dim_4,custom_dim_5,custom_dim_6,custom_dim_7,custom_dim_8,dili_risk_numeric,molecular_weight,logp
Pomalidomide,-0.3259585815584081,-0.3606591348008092,-0.7091349903836381,-1.3072259110046718,-1.2880561845878329,-1.2162084055682578,-0.960134661733494,-1.1697412707393606,-1.075193190844372,-1.1233225658989228,1.0908064113852232,-0.3180741890403244,-0.5247303075868041,0.30934155331931273,0.055418218222123214,0.34176073251094036,-0.3652029942767557,-0.3142894691254855,-0.27945113092192236,0.21542926168060347,0.77025905441087,0.2685280546084946,-0.75367557317409,-0.6927019423351723,-1.2892097338151687,1.4263588088568695,-0.20332916715096813,-0.32370570065007603,-0.5551275926751909,-0.39028447685500245,-0.7518565219449599,-0.9691364062252863,-0.22633614184841377,-0.9316690390249688,-0.8649099868490727,-0.9973799606628505,-0.6173131453998076,-0.23727435494387464,-1.0380237440630506,2.0,273.24,0.2
Zanubrutinib,-0.2724013061047267,-0.2910907313790333,-0.31246572761390246,0.26564857894845756,0.4403488126633325,-0.9331773178841922,0.5898855529175467,1.317844674833418,-0.6218105159168916,-0.1621568610626792,-0.027376928783729833,0.0729468419159439,-0.005629752068964211,-0.3285771792725153,0.4510918194309224,1.0456142462140356,0.3048678250821482,-0.18564906387481242,-0.22703725779920494,-0.15050170514731018,-0.2252406848000523,-0.06453621075529734,-0.3078597051332518,-0.3885120823981683,-0.015552577779601966,0.622974723695806,0.6781960944011123,-0.30896315278626413,-0.2955650614944819,0.07579105627892384,-0.3497661870330773,-0.2612158035777327,-0.6984933759703973,-0.17821172198151877,0.018881757046742585,-0.14868349876526393,-0.4879246810190529,-0.6266433995744328,0.40499925749364074,1.0,471.5,3.5
Carmustine,-0.4801281661299885,-0.5267419512276571,-0.6795345518695897,-0.7112981766996415,-0.2539544473012788,-0.3406037299552561,-0.7922321284255627,-0.42780868067801664,0.21828858187368763,-0.053926877242411624,0.7196207029426697,-0.3206466958229313,1.1067285811835499,0.6283009196152267,-0.04350018208007663,-0.5631937851073249,-0.18542789639997667,-0.2527657970490767,-0.38427887716735726,-0.15050170514731018,0.19176788223924546,-0.14095897667823917,-0.5267644247422553,-0.39342717887829937,-0.6664787036351755,-0.27215067434281964,0.3736467223302113,-0.4931241605276521,-0.4638781899273221,0.4658760133584057,-0.48497506787617234,-0.6494202478878223,0.08146834381597583,-0.5850724887690891,-0.6060541227128636,-0.18063670267979187,-0.565114574524751,-0.9441972431210868,-0.30793231518083364,4.0,214.05,1.5
Belzutifan,-0.3267375511810671,-0.27563149585185404,-0.057567754285533915,0.2987746967958778,0.5494535532423999,-0.7821924207415341,0.4602193295037434,1.0299650766513142,-0.4743582371325359,-0.26378520366929376,0.192912536747243,0.26073983704625686,-0.0352926409556979,-0.009617812976601279,-0.043500182080076596,0.8612716592917964,0.5200531695104142,0.163917254741147,-0.48910662341279215,-0.35960511476326085,-0.35493515752970595,-0.44880810309091423,-0.2673584836501333,-0.22767920313165538,-0.02923521241801532,0.4114884285027657,0.2892212709785755,-0.17362172977422044,-0.3087090295175189,0.11336417443917697,-0.5963054437381177,-0.24124296995932012,-0.9514326007738664,-0.42028047626448445,-0.15122739095758958,-0.2893717817896011,-0.7621513543777604,-1.1559948385691876,0.17240897808393774,1.0,383.3,2.0
Belinostat,-0.29126732170040087,-0.33782241321172496,-0.7638605576635781,-1.2987540421438144,-1.351951048077624,-1.2817513338643047,-1.300736992068824,-1.4301569844437112,-1.3407286387456863,-1.487128811430786,0.8536448681977705,-0.5470272926923497,-0.7916963075674074,-0.009617812976601263,-0.34025538298667607,-0.010166024340607174,-0.427851892021694,-0.38140620229974964,-0.6463482427809445,-0.46415681957123617,0.12532365254612307,0.2980252789618499,-0.3997893689091868,-0.344549274992551,-0.6948132306376819,0.6111379365246619,-1.6348553568987054,-0.1206935661320105,-0.012053046587322477,-0.07534575609602694,-0.7665983640793644,-0.7629195769461303,-0.5718111197185355,-0.9663115507720342,-0.8022471840807922,-1.2511189854965237,-0.5360148605645133,0.5348042255217791,-1.5417138721139168,4.0,318.3,1.7
Vemurafenib,-0.27889714908644675,-0.30947128352889486,-0.6372749797188054,-0.7876424529204028,-0.703843804380813,-0.716993668842181,-1.1251754183695346,-0.7478121679282755,-0.30818119966304663,-0.7323137459431626,0.8394940933891102,-0.562462333387992,0.7656053589861124,0.10999194938436643,-0.14241858238227637,0.7439627403412805,-0.47960532928925165,-0.5771633407246871,-0.10473822051286423,0.006325852064652844,0.6590953696067127,0.23205599675479033,-0.2179261313139957,-0.5408800732822331,-0.7917181044756942,0.9743944194138822,-0.40368517730985015,-0.26401046585726395,-0.025566431826286134,-0.16062406922379235,-0.5471384044686686,-0.48440027414896936,-0.1500229745809305,-0.465092805479664,-0.42134754563919297,-0.8439206094604353,-0.38309330537387215,-0.1898797560943118,-0.4663920618114024,2.0,489.9,5.0
Ribociclib,-0.4212711916053466,-0.42904336059215575,-0.3567701121315831,0.2413758886949846,0.8273624754780157,0.23043422839629046,0.7734672544599914,0.9982315808323375,0.4011036020964598,0.6661300136321343,0.5265669434136218,0.12911324000286395,0.30830248864896753,0.565173545035827,-0.34025538298667596,-0.2894729742227879,0.2590160955731717,0.06557259710385707,-0.21830161227875208,-0.06773160550766305,-0.11905671616160661,0.02010469576837734,-0.40942996447639385,-0.18544578152460275,-0.44701271672861714,-0.19874624233249594,0.0772653410811353,-0.5470996089907888,-0.4500385095470882,0.4704495202505714,-0.3985030656379575,-0.34450797462127913,0.07244566184104148,-0.05541944499248725,-0.07561667325144078,-0.19146081143937668,-0.5252739740418734,-0.42567826437379913,-0.31566521204322484,2.0,434.5,2.2
Uracil mustard,-0.4303310015141625,-0.4953716842974279,-0.4238204906660146,-0.3667564744544685,0.4646122681485207,0.7108835740843914,0.1366694354143707,-0.29911665808754506,0.5228731428294433,0.9646202543554002,-0.19514524935179006,1.8196789473061155,1.0325713589667156,-0.049487733763590516,0.9786566210426546,-0.2112670282557772,2.0317983107469657,1.3049017187036385,-0.31439371300373403,0.006325852064652858,-0.4467143404219633,0.15626965472125504,-0.5689504358026436,-0.5463412915934899,-0.7033459098886409,0.08325771931998936,1.5063891805871594,-0.6741433138062606,-0.5794831640974702,0.17964484355333135,-0.5741653474905368,-0.4105722952480971,-0.9497313746454079,-0.44224932289917346,-0.17360208652155948,-0.7279562460097032,-0.5180522744722051,-0.1352078304584771,1.5048796786977368,1.0,252.09,0.5
Vandetanib,0.12185292413198782,0.17237904850926297,0.3458203146618552,0.349351439557802,0.6664707984374428,0.3807006889742645,0.721219987341389,0.6924755685978449,0.20996558462481452,0.541450726959206,0.20733544184068534,-0.49814966382281617,0.08335891459123693,0.568496038434743,-0.34025538298667607,-0.16099177727698472,-0.29165863605443704,-0.4289472216315202,-0.12220951155377001,-0.30732926235927316,0.44377875105914466,0.39375702554199904,0.058131633426189086,0.2832177698864188,0.07703046383958169,-0.09842594607274811,-0.2323632857865307,0.19566701015864166,0.2120410353328592,0.27083353481866473,0.09369345843817412,0.15197368369194164,0.03444097289377821,0.20292448264003027,0.19256342539003515,-0.3162200199710801,0.04142865368489839,0.2436012028995048,-0.45073227094720725,1.0,475.4,4.9
Abiraterone,-0.36055369752245414,-0.2773169107246599,-0.3748527931618007,-1.1055205404919954,-1.1335439672196972,-0.9183648331717413,-0.6828112465477808,-0.9263536878446125,-0.967884486271377,-1.0652074050368074,0.6830872122106957,-0.28506035199686747,-0.5741684557313603,0.0767670153952088,0.12136381842358972,0.31662310702154417,-0.38290811755249915,-0.048619066977356296,-0.21830161227875203,-0.3421798306285983,0.6132839265448826,-0.14386848860448523,-0.21788713775437996,-0.24470000020173907,-0.6368866440167107,0.3469849507646565,-0.3573198176447852,-0.16983539234471687,-0.17252036986128674,-0.1939754887143542,-0.6845801913065267,-0.6403422755905183,-0.3275604348091484,-0.8807914265204433,-0.7857239702505332,-1.0269188690709468,-0.4348426598305634,0.22929443928589807,-0.9801798069347201,4.0,349.5,4.6
Tivozanib,-0.2531678214261125,-0.308337452640911,-0.8346047785998854,-1.3370352230100606,-1.3671908571805589,-1.2726870975938112,-1.2542013104653975,-1.3398987334592138,-1.298442323083022,-1.4747593629716362,1.0654982949005036,-0.6061949486923115,-0.851022085340875,0.20966675135183957,-0.34025538298667607,-0.12747494329112308,-0.41150870130562317,-0.49047089370792907,-0.6463482427809445,-0.46415681957123617,0.1805041923879545,0.23209164778128732,-0.2783327580392168,-0.27710322884852945,-0.7074594707285773,-0.036987487731047555,-1.7950577987318095,-0.46968109261306606,-0.04196182299480976,-0.23239294660854556,-0.742572606245252,-0.48570301647340164,-0.6710911137961885,-0.7547693107226333,-0.5634755448423875,-1.2842568991497336,-0.40855736916684454,0.638074739799967,-1.5269120690941698,2.0,454.9,4.0
Everolimus,-0.3078581402682671,-0.2952582986945235,-0.030496392473237304,0.01714072476929888,-0.19498316654950631,-0.29436448050694836,0.4562976845621755,-0.04525098705255703,-0.5994760830430023,0.07482457552908899,-0.5961292239779649,0.9784692293936176,-0.31709008537966815,0.4488862760737751,-0.10944578228154311,0.3417607325109403,1.0539307329020613,0.9273700945984025,-0.26197983988101653,-0.28119133615727937,-0.5332808938351506,-0.058024569595533884,-0.3831298741414014,-0.3235235844942123,-0.11342154428507326,0.3484936303852299,0.8758752000049425,-0.23186687789190355,-0.35789751602533776,0.2691448553507882,-0.3197155309908109,-0.270336076415733,-0.8028163802950579,-0.2765826822993024,-0.04981483287453746,-0.09072574156929451,-0.3991711468064874,-0.5386216434855594,0.8546301568215154,2.0,958.2,5.9
Asciminib,-0.08587087002061931,-0.10935662793830778,0.08516535017194164,0.9754428293415788,0.23600317295606071,0.5370592757730652,1.8882613661714223,0.45160619638092203,0.7136493801866665,1.6850637709520482,0.560968746914804,-0.3437992568663946,-0.27259575204956754,-0.8070162287163862,-0.34025538298667607,0.6434122383836955,-0.585836068943712,-0.48767436315900137,1.0134244061051079,0.34611889269057267,0.7153250191222483,0.28733630792338244,-0.4606130364907803,-0.31587787885845275,-0.35782666733390667,0.5982459851526135,-0.912297042769705,-0.2693274503327371,-0.31598635486219495,0.39790666477637476,-0.016928593964071315,0.30653533777953035,-0.10712722782417335,1.5383417817861589,1.563385228254895,0.1509503106156955,-0.13736244185611465,-0.26508448749919183,-0.07045573980670082,1.0,449.8,3.0
Amiodarone,-0.07440403175742306,-0.13835772983791608,0.7400822197336536,-0.0032503192941686354,-0.3711553821418835,0.03707782202363449,0.10751503980050663,-0.12842070982972165,-0.7294301924514565,-0.7186400741808937,-1.1013390976756192,0.11153444365504926,-0.45057308536996976,-0.32857717927251523,-0.34025538298667607,-0.21126702825577728,0.027033582908944125,0.552635001042094,-0.27945113092192236,-0.07208792654132869,-0.5960756372689808,-0.11381313349329301,0.6916438799681919,0.3544866688483201,0.466668106925312,-0.1782746797387343,0.05983114218413088,0.5900905857937405,0.41068845881584004,-0.6182562050183362,0.24004994303246083,0.04044314596876778,0.05230407496322712,-0.1893247409860952,-0.2034122311659176,1.0331779109699288,0.259349789829393,-0.45584220603427045,0.17130790229833576,4.0,645.3,7.6
Selumetinib,-0.32327458706628853,-0.34902464735406624,-0.651647608069952,-1.1886871847618643,-1.277749449796309,-1.1425579278148592,-0.8694245657289504,-1.079694025396625,-0.9675000807241442,-1.0478176362955371,0.9200446576845616,-0.5161572113010654,-0.5543931964735378,0.26947163253232354,0.3192006190279893,0.2914854815321478,-0.5068439804827031,-0.42615069108259257,-0.33186500404463976,-0.045950000339334864,0.6431818398388521,0.13720619469025816,-0.4731031408986572,-0.5690053475852058,-1.0795816588037712,1.7113728891401103,-0.7558010841666728,-0.013628833284983053,-0.027186744193781927,-0.20199671618676776,-0.6482227846289026,-0.8941604538206727,-0.10724874025122293,-0.966808885757281,-0.9334356831417692,-0.9831189820287982,-0.5061767420973516,0.09002099103035766,-1.1724768623077195,2.0,457.7,3.6
Apalutamide,-0.4951309870628395,-0.43020824533930846,0.2672953586007459,0.8075524202478512,0.734087580690048,-0.48635508913211695,0.7059688761069287,0.7706930918045679,-0.9496647048374991,-0.3198032690539921,0.16733228997774158,0.06780182835072977,-0.2725957520495676,0.349211474106302,-0.34025538298667607,-0.3956096151780165,-0.03561531483599404,0.04646297168618464,-0.17462338467648747,0.05860170446864048,-0.373133556268757,-0.3687814446450059,-0.2703815401844015,-0.08814507527904396,0.0017748955576112415,-0.4558750462740465,0.29210409126863135,-0.24080907905519927,-0.4971196785266632,0.3852415687673007,-0.6002500644093577,-0.4171516789193578,-0.7409030944583038,-0.7346698086027025,-0.5238027750032591,-0.681249896506034,-0.6973729233105398,-0.5264959065924706,-0.507368345730104,1.0,477.4,3.0
Thioguanine,0.47432941378343096,0.46339064905454463,0.6182481436170116,1.1307118624264454,1.126910180218385,0.9769287308611868,0.4779144772096276,0.720573414604565,0.3383317905980265,-0.2841099234397516,-0.5392539944585414,-0.37466933825767895,0.5727965812223431,-0.3485121396660099,0.12136381842358972,0.4255528174755946,-0.2153904127127732,-0.2108178388151615,-0.29692242196282814,-0.176639631349304,-0.3743428239726912,-0.6472451411387646,0.44129894296418953,0.7561592756412582,0.8414034390346744,0.02149492206374101,0.3892963181905144,0.2783219506409969,0.2691143012959234,0.17753399421848567,0.5835217608388285,0.6571894390768099,0.15510809456623784,0.6851069594109908,0.6392025741282501,0.2329561328426823,0.6130790614310093,0.3692562361719589,0.4030773455081952,3.0,167.19,-0.1
Auranofin,0.23897285505519644,0.23910149882411083,0.43527890427082266,1.0089858027690481,0.7752303960869062,-0.6665739501912432,0.6816888398676214,0.670162032751481,-0.9218861889326998,-0.4967294650937388,-0.012681893405505549,-0.1457162346056535,-0.4654045298133367,0.5286261176477537,-0.24133698268447626,-0.5129185341285324,-0.26441998486098567,-0.12132886124947588,8.952573257067378e-05,-0.07208792654132867,-0.3207677901400885,-0.30889091476500663,-0.04626260224464611,0.18628114486161054,0.1674298905374591,-0.5151160618880803,0.061478468064162684,0.4424234260431,-0.4452244143551666,0.2683005156168499,0.16218891111827854,0.08693563508302739,-0.5428898896264898,-0.2490401809211689,-0.09548724374319294,0.3846334412230177,-0.10976458641789007,-0.24052935529339475,-0.420254944881483,2.0,678.5,
Regorafenib,1.2162022993193695,1.1263604324726033,-0.05283972199302566,-0.3439533563875239,-0.7701404208377102,-0.6629836815237727,-0.18312586821499402,-0.5946070708357277,-0.7487992120911948,-0.5035301439814476,-0.8279842266121697,0.08409437130724086,-0.31461817797244035,-0.039520253566843216,0.27523688556034503,-0.05485513632175607,0.15414728847838396,0.5190766344549619,-0.17753526651663842,-0.28119133615727937,0.24322218691523867,0.6785142979497665,0.014145968623569488,-0.14689868227764846,-0.07249558551567838,-0.05924021898502876,0.5601377396654913,1.0251165883324524,-0.09829954544912385,0.05229026701764191,1.0056197524640513,0.40703836909592467,-0.8362337872854747,0.4164103371897856,0.6502845427630538,1.334284127867802,0.6093145507779547,-0.0586411414483341,0.8542297322059906,2.0,482.8,4.2
Fenebrutinib,-0.2887146968581798,-0.3555299620992124,-0.24030764164317314,-0.4889116804579786,-0.7346220368481574,-0.743755148042949,-0.27215699814672567,0.10315950747381283,-0.4518453212899187,-1.0179657837937197,-0.9632329781487893,0.180992126785439,-0.05012408539906475,-0.42825198123998837,-0.2413369826844762,-0.26154227923456974,0.10602567136995315,0.49390785951461275,-0.12220951155377004,-0.15050170514731018,-0.640686582417321,-0.03972408259340414,0.5214329356454276,-0.2544391728568138,0.31909510753084713,-0.18907666043149107,0.35305514882981237,0.2795303562036045,0.5582217664494435,-0.8213199110304907,-0.08221451605297089,-0.390590599472481,-0.029355851170145348,-0.6150502666400284,-0.6047550631451809,0.9907777082727528,-0.24817976720775592,-1.2001632089725416,0.20561614648694956,3.0,664.8,2.3
Panobinostat,2.4589599594172324,2.4013086556360013,0.23870031954233956,-0.2869032946627384,-0.47506043451493385,-1.0163905139601546,-1.0418067221277252,-1.3378865744973214,-1.1607251239052339,-1.2785909256734829,-0.8923430389630963,-0.4286919806924265,-0.7472019742373069,-0.08935765455057976,-0.24133698268447615,-0.27830069622750064,-0.43602348737972946,-0.3953888550443881,-0.4716353323718863,-0.28119133615727937,0.7478258529494234,1.122977870869514,1.5280501029624907,2.4775352873494034,1.277438604703916,-0.3434540613195952,-1.861980412608106,2.127424142543044,0.743080955054704,-1.2190039257154168,2.2095882832030975,1.6683966598480726,0.8658654526110424,1.139403985494327,0.8920417311011727,0.6827865558442051,1.9813730279158233,1.5717082480296845,-1.1768097308661662,2.0,349.4,3.0
Imatinib,-0.43015115112261265,-0.3690065228518143,0.1687183847373806,0.27472770464101937,0.20799004461359052,-0.6376742631441651,0.2888994405876529,0.2608374589284781,-0.8217290485766485,-0.6136111472253043,-0.016083521965279703,0.649188361219918,-0.2577643076062007,0.3093415533193128,-0.24133698268447618,-0.5129185341285324,0.3756883181851217,0.37365704591072263,-0.10473822051286422,0.293843040286585,-0.4414908541777582,-0.014169295950191865,-0.16866611111311197,-0.16077927881875947,-0.00751852086347731,-0.48171215970367937,0.28119055731341985,-0.12552718838244065,-0.4393844749172537,-0.023841032325792284,-0.6080621393514406,-0.4644767762291635,-0.830400892567703,-0.8929620433390096,-0.6563929103988627,-0.7337402579116504,-0.6564056740083338,-0.4148480172109073,-0.5075285069126876,2.0,493.6,3.5
Clofarabine,1.1838192448762135,1.2039239193128297,0.14789828045139114,-0.2821213468067821,-0.3414269722922927,0.4113253563945558,-1.0484381680006176,0.3284886752248175,-0.01660048870777559,-0.43179040763068954,-0.9036364457815466,-0.32064669582293137,-0.6582133075771058,-0.6874064663554185,0.18730941862505626,0.006592392652323634,-0.32706888260592387,-0.14370110564089728,-0.40175016820826304,-0.46415681957123617,-0.7156672737112194,-0.22786333199050654,1.6831260033376536,1.4833204937851021,1.8891451796873309,-0.398103132185354,-1.1453936547942216,1.1420902467928618,0.9739370545932239,-0.8078104752874784,1.1744715098491854,1.216313652528317,0.668277593713387,1.2497798451166484,1.0576384105550456,0.18231970195829442,1.2429460825226337,1.470139398467188,-0.09563069405673764,2.0,303.68,0.9
Alpelisib,0.1013315988582972,0.07618790431740763,-0.2755762597195704,-0.46044968469573994,-0.6060467929022523,-0.6731982710328642,-0.2151859939261413,-0.4048908035008902,-0.733224410063053,-0.5257052795677485,-0.8483939979708145,0.35849509478532393,-0.3615844187097687,-0.129227575337569,-0.24133698268447626,-0.060441275319399704,0.5581872811812459,0.535855817748528,-0.15715209363558166,-0.30732926235927316,0.11196234713725509,0.38897833794407444,-0.23247185713183535,-0.26945752321276994,-0.1652689836422915,0.30288800217685674,0.4337741169513763,0.15506458325502853,-0.09914596654537775,-0.03566178860092812,-0.003682552617621785,-0.27000790089417476,-0.8189782718809777,-0.21223679340961965,0.018864717809834675,0.15678649248320178,-0.14501580610553347,-0.33714127903135277,0.51716175538245,1.0,441.5,3.2
Lenalidomide,-0.4701260002403923,-0.4418541641992197,-0.30974419946627574,-0.7723480151904413,-0.6101708138894467,-0.5958397275620148,-0.47079935580772564,-0.28606026688626773,-0.3421838296683345,-0.6756784875077356,0.9400462336160336,-0.4518445417358898,-0.30225864093630134,0.5086911572542588,-0.34025538298667607,-0.26154227923456974,-0.18270403128063153,-0.3562374273594007,-0.6463482427809445,-0.22891548375329168,0.6112326331901293,0.3383925683132918,-0.4137791503921498,-0.3033170767425621,-0.7233725600183011,0.15878049457898266,-0.37382739573427165,-0.30074599496053295,-0.395125970333066,-0.22690473833794686,-0.5204069760840156,-0.6829784951423645,0.34236696120713667,-0.5508415946333407,-0.6453337719406321,-0.25848732464111274,-0.5793130575420727,-0.762662932224126,-1.063723474452039,2.0,259.26,-0.5
Ifosfamide,-0.4719587050800314,-0.5195195978437519,-0.6529461585378573,-0.6808190513679584,-0.18618855536260928,-0.20489179063499732,-0.7841846429671818,-0.3907569624674542,0.3011019361708525,-0.023989229339913813,0.655806151161307,0.008634172350768141,1.002908470079982,0.6283009196152267,-0.14241858238227637,-0.49616011713560154,0.321211015798219,-0.19124212497266777,-0.593934369658227,0.03246377826664665,0.15802913763040285,0.07966750076222558,-0.5754572283523781,-0.42155245318127194,-0.7064266987599951,-0.11830010052650321,0.34914274986473653,-0.5723955654347064,-0.6191408472865377,0.6022368803894366,-0.5148365159115564,-0.6403969101475185,0.029215692847312846,-0.5655217429652268,-0.5718681628841772,-0.279651996885669,-0.5875936786410815,-0.8720476930849124,-0.3084013444327645,1.0,261.08,0.9
Letrozole,-0.45173637500363745,-0.4838825099442053,-0.6412566548806355,-0.7316116227027762,-0.2441458405718426,-0.2903450721343484,-0.7516879845803398,-0.4096051982553607,0.27928254675883707,-0.02271147202551405,0.4330675130672968,0.09095438939419302,1.180885803400384,0.48875619686076427,-0.24133698268447618,-0.49616011713560154,0.11419726672798856,0.11917276595830424,-0.5415204965355096,-0.09822585274332252,-0.3252288183772543,0.060408667434955265,-0.45790384088282143,-0.3693978183087695,-0.5006604389110338,-0.25802491774267816,0.2931336699436513,-0.3546408830528289,-0.30447977909935603,0.5769066883712884,-0.4167218950085804,-0.6353169424808794,0.1322627506315847,-0.5565353076072933,-0.5919011543332905,0.020362084844797186,-0.5492769583245823,-1.078802733484464,-0.41716617743099826,1.0,285.3,2.7
Neratinib,-0.39517767718130514,-0.4080651044556781,-0.05636327360405478,0.2636703484726865,-0.3191005790104783,0.34295965977616466,1.2741523848768648,0.15542978352964845,0.4112987762587822,1.1027841767252462,0.8345957482630355,-0.189448849909973,-0.5543931964735378,-0.8070162287163862,-0.340255382986676,0.794237991320073,-0.46870986881187104,-0.42615069108259257,0.7862976225733325,0.8166015643264616,0.3179705116505676,0.18173328848954212,-0.584287898757608,-0.35055661513493347,-0.7161095071541764,0.9006286076016407,-0.6262800868491633,-0.29542901048505976,-0.47397574445608515,0.37342081249216486,-0.331252176874416,0.003276697503675927,-0.04734049232096775,1.5363523201618807,1.5445828769777667,-0.004930977079442868,-0.5059791322668677,-0.7685783801626273,-0.13647682703635428,2.0,557.0,4.9
Dacarbazine,-0.43904870760554343,-0.44589481534860637,-0.2331224085657306,0.2783533114243471,-0.15946830633729567,-0.09751372422054547,0.9324474506964009,0.07250580834659684,-0.4576887533865434,0.7461666001287144,0.640022594643955,-0.7489690751270013,-0.7175390853505733,-0.6874064663554185,0.8467654206397216,2.9560737834081507,-0.573578675906659,-0.5883494629203978,-0.6463482427809445,-0.4249499302682454,0.4385091278743172,0.04472651626997542,-0.5430577816240504,-0.34837212781043075,-0.2943041333580284,2.018536987532331,0.008249250565631382,-0.38291757321784514,-0.3088516944387936,0.47094205176203524,-0.40976818419499494,-0.24927342311968453,0.02441575612751789,0.12142884900383707,0.1141579966899815,-0.2621771538545904,-0.46148560654819176,-0.3943745787835728,-0.04265394796356394,2.0,182.18,-0.6
Erdafitinib,-0.11249398578371646,-0.1081627505462204,-0.4264813984698784,-0.8071976369308181,-0.5066709329459229,-0.5423003135320561,-1.0341272155291603,-0.6480878342691156,-0.18988578903486383,-0.6585150745209912,0.9740625192137748,-0.4852871299097812,0.483807914562142,0.3292765137128074,0.38514621922945586,0.19093497957456287,-0.4142325664249683,-0.5464015046864826,-0.13968080259467583,0.08473963067063431,1.0870914335339963,0.7041044581364376,-0.35675649083223476,-0.423190818674649,-0.9456951878374426,0.6342109062096998,-0.31905381022321044,-0.3326479018133717,-0.24481078031203046,-0.06985754782542812,-0.39422952959000046,-0.3092623854846316,-0.03202924508913552,-0.13866436840205723,-0.12919458078354193,-0.7722399504953122,-0.29760646187810796,-0.36285942485635114,-0.42221402188174595,0.0,446.5,3.2
Orelabrutinib,0.05628469960984688,0.00741880549742865,0.7048142243743223,0.12916033799433743,-0.36725948574272815,0.3849150973411785,0.5385366360527227,0.2059165562870898,-0.6116301427650345,-0.5037155035653267,-1.1858355511004086,0.0729468419159438,-0.5395617520301709,-0.38838206045299917,-0.34025538298667607,-0.3620927811921549,-0.054682370671410026,0.49390785951461275,0.19227372718253471,-0.22891548375329168,-0.3966879530030229,-0.1870490831082642,0.5326659374211905,0.0571233318003871,0.32167161059431326,-0.330631581986164,0.13148981796551928,0.36242697779848126,0.45776006271854724,-0.7753033955308547,0.3546434105792642,0.17029970031819497,0.11209081133559547,-0.04279725638274723,-0.074189436412085,1.047446736766805,0.3559069073728134,-0.3959113640370426,0.4108078604998201,1.0,427.5,3.6
Venetoclax,0.29414255791034855,0.3025039036801438,-0.20548716470427314,-0.6521096765990111,-0.9535226543772571,-1.0270205875848615,-0.9233539574417637,-1.125757409241115,-1.0694887559115538,-1.1681373637413175,0.6888699807623115,-0.5933324147792762,-0.3467529742664019,0.6283009196152268,-0.1424185823822764,0.14065972859577028,-0.5286349014374642,-0.4988604853547121,-0.5415204965355096,-0.30732926235927316,0.7096325485991947,0.5634580880643725,0.15602822302657599,0.39053070970261505,-0.5008597350852416,1.2291251302887216,-1.09473838398324,0.2500452604759807,-0.10188685461059852,-0.48907222572578046,-0.024861415715373387,-0.2015065704571608,-0.04734047957324763,-0.5066295160096049,-0.49163381984651355,-0.7066918999561757,0.0860934789806466,0.1482987402026248,-1.221199398232376,2.0,868.4,8.2
Triethylenemelamine,0.6598739336262849,0.7915225237482592,1.3663367156444026,1.6311560495631274,0.9907211821003585,-0.3879382956707117,0.018186885295897532,0.8024067872446471,0.6462787595326789,0.47124038538454954,-0.45271656389788745,-0.24347149234472054,0.6617852478825442,-0.3883820604529991,-0.24133698268447626,0.7439627403412804,-0.005652798523197555,-0.19403865552159547,-0.4366927502900747,-0.30732926235927316,-0.49547990776841644,-0.5152266646603552,0.8263284209834403,0.9352872362504814,0.9911087990914649,0.07934053697127545,0.15372871734595014,0.7445248166949833,0.6146230276795845,0.44054582134025744,0.7945110024295513,1.089760031145919,0.007099463456443055,0.8882287009870902,0.8832901613726902,0.1750165010168651,0.9805106741976939,0.799064356744573,0.4463630729874636,0.0,204.23,0.7
Abemaciclib,-0.29283819698172925,-0.35646444628249746,-0.8040187030712026,-1.3123516032111844,-1.3507675715693592,-1.2804078690999876,-1.2953303468892232,-1.389166202440966,-1.2989468198610268,-1.4608772360558202,0.9735862912154066,-0.5851861433010207,-0.8510220853408749,-0.08603516115166403,-0.34025538298667607,0.08200526912051247,-0.4210422292233311,-0.44013334382723085,-0.6463482427809445,-0.3421798306285983,0.26222580853276556,0.184906394547972,-0.3667600525848396,-0.3154227773325147,-0.6773764682819726,0.19797542857788128,-1.6742882201519695,-0.41514172155404605,-0.17182611502411238,0.07002140143034566,-0.7550500794285528,-0.6917303425684884,-0.5051991468947609,-0.8656253262881307,-0.7206339571083459,-1.2571617942813047,-0.5090952791766254,0.599085071430711,-1.500645106871579,2.0,506.6,3.8
